'temp' 1 25.0
'ni(no3)2(aq)' 2   1.00 'ni+2'   2.00 'no3-'  -0.1899  3.0  0.0
'ni(oh)2(aq)' 2   1.00 'ni+2'   2.00 'oh-'  -8.0000  3.0  0.0
'ni(oh)3-' 2   1.00 'ni+2'   3.00 'oh-' -11.0000  4.0 -1.0
'ni2oh+3' 2  -1.00 'h+'   2.00 'ni+2'  10.7000  5.0  3.0
'ni4(oh)4+4' 2   4.00 'ni+2'   4.00 'oh-' -28.3000  5.5  4.0
'nibr+' 2   1.00 'br-'   1.00 'ni+2'   0.3700  4.0  1.0
'nicl+' 2   1.00 'cl-'   1.00 'ni+2'   0.9962  4.0  1.0
'nihp2o7-' 3   1.00 'h+'   1.00 'ni+2'   2.00 'hpo4-2'  -9.2680  4.0 -1.0
'nino3+' 2   1.00 'ni+2'   1.00 'no3-'  -0.4000  4.0  1.0
'nio(aq)' 2   1.00 'ni+2'  -2.00 'h+'  20.3050  3.0  0.0
'nioh+' 2  -1.00 'h+'   1.00 'ni+2'  11.5350  4.0  1.0
'nip2o7-2' 2   1.00 'ni+2'   2.00 'hpo4-2'  -3.1012  4.0 -2.0
'niseo4(aq)' 2   1.00 'ni+2'   1.00 'seo4-2'  -2.6700  3.0  0.0
'niso4(aq)' 2   1.00 'ni+2'   1.00 'so4-2'  -2.1257  3.0  0.0
'np(co3)5(6-)' 2   1.00 'np+4'   5.00 'co3-2' -38.3000  4.0 -6.0
'np(h2po4)2+' 2   1.00 'np+3'   2.00 'h2po4-'  -3.7000  4.0  1.0
'np(h2po4)3(aq)' 2   1.00 'np+3'   3.00 'h2po4-'  -5.6000  3.0  0.0
'np(hpo4)2(aq)' 2   1.00 'np+4'   2.00 'hpo4-2' -23.7000  3.0  0.0
'np(hpo4)3-2' 2   1.00 'np+4'   3.00 'hpo4-2' -33.4000  4.0 -2.0
'np(hpo4)4-4' 2   1.00 'np+4'   4.00 'hpo4-2' -43.2000  4.0 -4.0
'np(hpo4)5(6-)' 2   1.00 'np+4'   5.00 'hpo4-2' -52.0000  4.0 -6.0
'np(oh)2+2' 2  -2.00 'h+'   1.00 'np+4'   2.8000  4.5  2.0
'np(oh)3+' 2  -3.00 'h+'   1.00 'np+4'   5.8000  4.0  1.0
'np(oh)4(aq)' 2  -4.00 'h+'   1.00 'np+4'   9.6000  3.0  0.0
'np(oh)5-' 2  -5.00 'h+'   1.00 'np+4'  14.3000  4.0 -1.0
'np(so4)2(aq)' 2   1.00 'np+4'   2.00 'so4-2'  -9.9000  3.0  0.0
'npcl+3' 2   1.00 'cl-'   1.00 'np+4'  -0.2000  5.0  3.0
'npcl2+2' 2   1.00 'np+4'   2.00 'cl-'   0.1000  4.5  2.0
'npf+3' 2   1.00 'f-'   1.00 'np+4'  -8.7000  5.0  3.0
'npf2+2' 2   1.00 'np+4'   2.00 'f-' -15.4000  4.5  2.0
'nph2po4+2' 2   1.00 'h2po4-'   1.00 'np+3'  -2.4000  4.5  2.0
'nphpo4+2' 2   1.00 'hpo4-2'   1.00 'np+4' -12.9000  4.5  2.0
'npo2(co3)2-2' 2   1.00 'npo2+2'   2.00 'co3-2' -14.0000  4.0 -2.0
'npo2(co3)2-3' 2   1.00 'npo2+'   2.00 'co3-2'  -7.0000  4.0 -3.0
'npo2(co3)3(5-)' 2   1.00 'npo2+'   3.00 'co3-2'  -8.5000  4.0 -5.0
'npo2(co3)3-4' 2   1.00 'npo2+2'   3.00 'co3-2' -20.4000  4.0 -4.0
'npo2cl(aq)' 2   1.00 'cl-'   1.00 'npo2+'   0.4000  3.0  0.0
'npo2cl+' 2   1.00 'cl-'   1.00 'npo2+2'   0.2000  4.0  1.0
'npo2co3-' 2   1.00 'co3-2'   1.00 'npo2+'  -4.6000  4.0 -1.0
'npo2f(aq)' 2   1.00 'f-'   1.00 'npo2+'  -1.0000  3.0  0.0
'npo2f+' 2   1.00 'f-'   1.00 'npo2+2'  -4.6000  4.0  1.0
'npo2f2(aq)' 2   1.00 'npo2+2'   2.00 'f-'  -7.8000  3.0  0.0
'npo2h2po4(aq)' 2   1.00 'h2po4-'   1.00 'npo2+'  -0.6000  3.0  0.0
'npo2h2po4+' 2   1.00 'h2po4-'   1.00 'npo2+2'  -2.3000  4.0  1.0
'npo2hpo4(aq)' 2   1.00 'hpo4-2'   1.00 'npo2+2'  -8.2000  3.0  0.0
'npo2hpo4-' 2   1.00 'hpo4-2'   1.00 'npo2+'  -3.5000  4.0 -1.0
'npo2oh(aq)' 2  -1.00 'h+'   1.00 'npo2+'   8.9000  3.0  0.0
'npo2oh+' 2  -1.00 'h+'   1.00 'npo2+2'   5.2000  4.0  1.0
'npo2so4(aq)' 2   1.00 'npo2+2'   1.00 'so4-2'  -3.3000  3.0  0.0
'npo2so4-' 2   1.00 'npo2+'   1.00 'so4-2'  -0.4000  4.0 -1.0
'npoh+2' 2  -1.00 'h+'   1.00 'np+3'   7.0000  4.5  2.0
'npoh+3' 2  -1.00 'h+'   1.00 'np+4'   1.0000  5.0  3.0
'npso4+2' 2   1.00 'np+4'   1.00 'so4-2'  -5.5000  4.5  2.0
'octanoate' 3  -3.00 'o2(g)'  -1.00 'h+'   4.00 'acetic~acid(aq)' 221.8811  4.0 -1.0
'octanoic~acid(aq)' 2  -3.00 'o2(g)'   4.00 'acetic~acid(aq)' 216.7061  3.0  0.0
'p2o7-4' 1   2.00 'hpo4-2'   3.7439  4.0 -4.0
'pb(ch3coo)2(aq)' 3  -2.00 'h+'   1.00 'pb+2'   2.00 'acetic~acid(aq)'   6.0180  0.0  0.0
'pbch3coo+' 3  -1.00 'h+'   1.00 'acetic~acid(aq)'   1.00 'pb+2'   2.3090  4.0  1.0
'pbcl+' 2   1.00 'cl-'   1.00 'pb+2'  -1.4374  4.0  1.0
'pbcl2(aq)' 2   1.00 'pb+2'   2.00 'cl-'  -2.0026  0.0  0.0
'pbcl3-' 2   1.00 'pb+2'   3.00 'cl-'  -1.6881  4.0 -1.0
'pbcl4-2' 2   1.00 'pb+2'   4.00 'cl-'  -1.4909  4.0 -2.0
'pbf+' 2   1.00 'f-'   1.00 'pb+2'  -0.8284  4.0  1.0
'pbf2(aq)' 2   1.00 'pb+2'   2.00 'f-'  -1.6132  3.0  0.0
'pbso4(aq)' 2 1.0 'so4-2' 1.0 'pb+2' -2.7500 3.00 0.00  'phreeqc'
'pbh2po4+' 3   1.00 'h+'   1.00 'hpo4-2'   1.00 'pb+2'  -1.5000  4.0  1.0
'pbhpo4(aq)' 2   1.00 'hpo4-2'   1.00 'pb+2'  -3.1000  3.0  0.0
'pbo(aq)' 2   1.00 'pb+2'  -2.00 'h+'  16.9920  3.0  0.0
'pboh+' 2   1.00 'oh-'   1.00 'pb+2'  -6.4040  4.0  1.0
'pentanoate' 3  -1.50 'o2(g)'  -1.00 'h+'   2.50 'acetic~acid(aq)' 113.1029  4.0 -1.0
'pentanoic~acid(aq)' 2  -1.50 'o2(g)'   2.50 'acetic~acid(aq)' 108.2578  3.0  0.0
'ph4+' 3  -2.00 'o2(g)'   1.00 'hpo4-2'   3.00 'h+' 206.9442  4.0  1.0
'phenol(aq)' 2   1.50 'o2(g)'   3.00 'benzene(aq)' -98.0433  3.0  0.0
'phenylalanine(aq)' 4  -3.50 'h+'  -3.50 'no3-'   3.75 'o2(g)'   4.50 'glycine(aq)'  21.8111  3.0  0.0
'po3f-2' 3   1.00 'f-'   1.00 'h+'   1.00 'hpo4-2'  -7.1993  4.0 -2.0
'propane(aq)' 2   0.25 'o2(g)'   1.50 'ethane(aq)' -17.9424  3.0  0.0
'propanoate' 3  -1.00 'h+'  -0.50 'o2(g)'   1.50 'acetic~acid(aq)'  40.5866  4.0 -1.0
'propanoic~acid(aq)' 2  -0.50 'o2(g)'   1.50 'acetic~acid(aq)'  35.7048  3.0  0.0
'pu(hpo4)2(aq)' 2   1.00 'pu+4'   2.00 'hpo4-2' -23.8483  3.0  0.0
'pu(hpo4)3-2' 2   1.00 'pu+4'   3.00 'hpo4-2' -33.4599  4.0 -2.0
'pu(hpo4)4-4' 2   1.00 'pu+4'   4.00 'hpo4-2' -43.2467  4.0 -4.0
'pu(oh)2+2' 2  -2.00 'h+'   1.00 'pu+4'   2.3235  4.5  2.0
'pu(oh)3+' 2  -3.00 'h+'   1.00 'pu+4'   5.2810  4.0  1.0
'pu(oh)4(aq)' 2  -4.00 'h+'   1.00 'pu+4'   9.5174  3.0  0.0
'pu(oh)5-' 2  -5.00 'h+'   1.00 'pu+4'  14.9802  4.0 -1.0
'pu(so4)2(aq)' 2   1.00 'pu+4'   2.00 'so4-2' -10.2456  3.0  0.0
'pu(so4)2-' 2   1.00 'pu+3'   2.00 'so4-2'  -3.3900  4.0 -1.0
'pucl+2' 2   1.00 'cl-'   1.00 'pu+3'  -0.0017  4.5  2.0
'pucl+3' 2   1.00 'cl-'   1.00 'pu+4'  -0.1435  5.0  3.0
'puf+3' 2   1.00 'f-'   1.00 'pu+4'  -8.4600  5.0  3.0
'puf2+2' 2   1.00 'pu+4'   2.00 'f-' -15.4000  4.5  2.0
'puf3+' 2   1.00 'pu+4'   3.00 'f-'  -5.3000  4.0  1.0
'puf4(aq)' 2   1.00 'pu+4'   4.00 'f-'  -4.2000  3.0  0.0
'puh2po4+2' 3   1.00 'h+'   1.00 'hpo4-2'   1.00 'pu+3'  -9.6817  4.5  2.0
'puhpo4+2' 2   1.00 'hpo4-2'   1.00 'pu+4' -13.0103  4.5  2.0
'puo2(co3)2-2' 2   1.00 'puo2+2'   2.00 'co3-2' -14.9148  4.0 -2.0
'puo2cl+' 2   1.00 'cl-'   1.00 'puo2+2'   0.2084  4.0  1.0
'puo2f+' 2   1.00 'f-'   1.00 'puo2+2'  -5.6674  4.0  1.0
'puo2f2(aq)' 2   1.00 'puo2+2'   2.00 'f-' -10.9669  3.0  0.0
'puo2f3-' 2   1.00 'puo2+2'   3.00 'f-' -15.9160  4.0 -1.0
'puo2f4-2' 2   1.00 'puo2+2'   4.00 'f-' -18.7628  4.0 -2.0
'puo2h2po4+' 3   1.00 'h+'   1.00 'hpo4-2'   1.00 'puo2+2' -11.2059  4.0  1.0
'puo2oh(aq)' 2  -1.00 'h+'   1.00 'puo2+'   9.6323  3.0  0.0
'puo2oh+' 2  -1.00 'h+'   1.00 'puo2+2'   5.6379  4.0  1.0
'puo2so4(aq)' 2   1.00 'puo2+2'   1.00 'so4-2'  -3.2658  3.0  0.0
'puoh+2' 2  -1.00 'h+'   1.00 'pu+3'   7.9680  4.5  2.0
'puoh+3' 2  -1.00 'h+'   1.00 'pu+4'   0.5048  5.0  3.0
'puso4+' 2   1.00 'pu+3'   1.00 'so4-2'  -3.4935  4.0  1.0
'puso4+2' 2   1.00 'pu+4'   1.00 'so4-2'  -5.7710  4.5  2.0
'rbbr(aq)' 2   1.00 'br-'   1.00 'rb+'   1.2168  0.0  0.0
'rbcl(aq)' 2   1.00 'cl-'   1.00 'rb+'   0.9595  0.0  0.0
'rbf(aq)' 2   1.00 'f-'   1.00 'rb+'  -0.9602  0.0  0.0
'rbi(aq)' 2   1.00 'i-'   1.00 'rb+'   0.8136  0.0  0.0
'ru(cl)2+' 2   1.00 'ru+3'   2.00 'cl-'  -3.7527  4.0  1.0
'ru(cl)3(aq)' 2   1.00 'ru+3'   3.00 'cl-'  -4.2976  3.0  0.0
'ru(oh)2+' 2  -2.00 'h+'   1.00 'ru+3'   3.5148  4.0  1.0
'ru(oh)2cl+' 2   1.00 'cl-'   1.00 'ru(oh)2+2'  -1.3858  4.0  1.0
'ru(oh)2cl2(aq)' 2   1.00 'ru(oh)2+2'   2.00 'cl-'  -1.8081  3.0  0.0
'ru(oh)2cl3-' 2   1.00 'ru(oh)2+2'   3.00 'cl-'  -1.6172  4.0 -1.0
'ru(oh)2cl4-2' 2   1.00 'ru(oh)2+2'   4.00 'cl-'  -2.7052  4.0 -2.0
'ru(oh)2so4(aq)' 2   1.00 'ru(oh)2+2'   1.00 'so4-2'  -1.7941  3.0  0.0
'ru(oh)4(aq)' 3  -2.00 'h+'   0.50 'o2(g)'   1.00 'ru+2' -16.5830  3.0  0.0
'ru(so4)2-' 2   1.00 'ru+3'   2.00 'so4-2'  -3.0627  4.0 -1.0
'ru4(oh)12+4' 2  -4.00 'h+'   4.00 'ru(oh)2+2'  -7.1960  5.5  4.0
'rucl+' 2   1.00 'cl-'   1.00 'ru+2'   0.4887  4.0  1.0
'rucl+2' 2   1.00 'cl-'   1.00 'ru+3'  -2.1742  4.5  2.0
'rucl4-' 2   1.00 'ru+3'   4.00 'cl-'  -4.1418  4.0 -1.0
'rucl5-2' 2   1.00 'ru+3'   5.00 'cl-'  -3.8457  4.0 -2.0
'rucl6-3' 2   1.00 'ru+3'   6.00 'cl-'  -3.4446  4.0 -3.0
'ruoh+2' 2  -1.00 'h+'   1.00 'ru+3'   2.2392  4.5  2.0
'ruso4(aq)' 2   1.00 'ru+2'   1.00 'so4-2'  -2.3547  3.0  0.0
'ruso4+' 2   1.00 'ru+3'   1.00 'so4-2'  -1.9518  4.0  1.0
's-2' 2  -1.00 'h+'   1.00 'hs-'  12.9351  4.0 -2.0
's2-2' 2   0.50 'o2(g)'   2.00 'hs-' -31.8181  4.0 -2.0
's2o3-2' 3  -2.00 'o2(g)'   2.00 'h+'   2.00 'so4-2' 127.7428  4.0 -2.0
's2o4-2' 3  -1.50 'o2(g)'   2.00 'h+'   2.00 'so4-2' 114.1088  4.0 -2.0
's2o5-2' 3  -1.00 'o2(g)'   2.00 'h+'   2.00 'so4-2'  80.7570  4.0 -2.0
's2o6-2' 3  -0.50 'o2(g)'   2.00 'h+'   2.00 'so4-2'  49.9708  4.0 -2.0
's2o8-2' 3   0.50 'o2(g)'   2.00 'h+'   2.00 'so4-2'  23.9490  4.0 -2.0
's3-2' 3   1.00 'h+'   1.00 'o2(g)'   3.00 'hs-' -76.4932  4.0 -2.0
's3o6-2' 3  -2.00 'o2(g)'   3.00 'so4-2'   4.00 'h+' 140.3082  4.0 -2.0
's4-2' 3   1.50 'o2(g)'   2.00 'h+'   4.00 'hs-'-120.9484  4.0 -2.0
's4o6-2' 3  -3.50 'o2(g)'   4.00 'so4-2'   6.00 'h+' 214.7394  4.0 -2.0
's5-2' 3   2.00 'o2(g)'   3.00 'h+'   5.00 'hs-'-165.1837  4.0 -2.0
's5o6-2' 3  -5.00 'o2(g)'   5.00 'so4-2'   8.00 'h+' 318.0510  4.0 -2.0
'scn-' 5  -4.00 'o2(g)'   1.00 'hco3-'   1.00 'no3-'   1.00 'so4-2'   3.00 'h+' 185.8168  4.0 -1.0
'serine(aq)' 4  -0.50 'h+'  -0.50 'no3-'   0.75 'o2(g)'   1.50 'glycine(aq)'  -1.7786  3.0  0.0
'sif6-2' 3   1.00 'sio2(aq)'   4.00 'h+'   6.00 'f-' -26.2749  4.0 -2.0
'sn(oh)2(aq)' 2   1.00 'sn+2'   2.00 'oh-' -20.0800  3.0  0.0
'sn(oh)2+2' 2   1.00 'sn+4'   2.00 'oh-' -27.8000  4.5  2.0
'sn(oh)3+' 2   1.00 'sn+4'   3.00 'oh-' -42.5000  4.0  1.0
'sn(oh)3-' 2   1.00 'sn+2'   3.00 'oh-' -24.5800  4.0 -1.0
'sn(oh)4(aq)' 2   1.00 'sn+4'   4.00 'oh-' -56.8300  3.0  0.0
'sn(so4)2(aq)' 2   1.00 'sn+4'   2.00 'so4-2'   0.8072  3.0  0.0
'sncl+' 2   1.00 'cl-'   1.00 'sn+2'  -1.0500  4.0  1.0
'sncl2(aq)' 2   1.00 'sn+2'   2.00 'cl-'  -1.7100  3.0  0.0
'sncl3-' 2   1.00 'sn+2'   3.00 'cl-'  -1.6900  4.0 -1.0
'snf+' 2   1.00 'f-'   1.00 'sn+2'  -4.0800  4.0  1.0
'snf2(aq)' 2   1.00 'sn+2'   2.00 'f-'  -6.6800  3.0  0.0
'snf3-' 2   1.00 'sn+2'   3.00 'f-'  -9.4600  4.0 -1.0
'snoh+' 2   1.00 'oh-'   1.00 'sn+2' -10.1000  4.0  1.0
'snoh+3' 2   1.00 'oh-'   1.00 'sn+4' -14.6000  5.0  3.0
'snso4+2' 2   1.00 'sn+4'   1.00 'so4-2'   3.1094  4.5  2.0
'so2(aq)' 3  -0.50 'o2(g)'   1.00 'so4-2'   2.00 'h+'  36.1096  3.0  0.0
'srch3coo+' 3  -1.00 'h+'   1.00 'acetic~acid(aq)'   1.00 'sr+2'   3.6172  4.0  1.0
'srcl+' 2   1.00 'cl-'   1.00 'sr+2'   0.2485  4.0  1.0
'srco3(aq)' 2   1.00 'co3-2'   1.00 'sr+2'  -2.8653  0.0  0.0
'srf+' 2   1.00 'f-'   1.00 'sr+2'  -0.1393  4.0  1.0
'srh2po4+' 2   1.00 'h2po4-'   1.00 'sr+2'  -0.7300  4.0  1.0
'srhco3+' 2   1.00 'hco3-'   1.00 'sr+2'  -1.2300  4.0  1.0
'srhpo4(aq)' 2   1.00 'hpo4-2'   1.00 'sr+2'  -2.0600  3.0  0.0
'srno3+' 2   1.00 'no3-'   1.00 'sr+2'  -0.8000  4.0  1.0
'sroh+' 2  -1.00 'h+'   1.00 'sr+2'  13.2900  4.0  1.0
'srp2o7-2' 2   1.00 'sr+2'   2.00 'hpo4-2'  -1.6561  4.0 -2.0
'srpo4-' 2   1.00 'po4-3'   1.00 'sr+2'  -5.4800  4.0 -1.0
'srso4(aq)' 2   1.00 'so4-2'   1.00 'sr+2'  -2.3000  3.0  0.0
'tc+2' 3  -1.25 'o2(g)'   1.00 'tco4-'   3.00 'h+'  60.4815  4.5  2.0
'tco(oh)2(aq)' 2  -2.00 'h+'   1.00 'tco+2'   3.3221  3.0  0.0
'tcooh+' 2  -1.00 'h+'   1.00 'tco+2'   1.1355  4.0  1.0
'th(h2po4)2+2' 3   1.00 'th+4'   2.00 'h+'   2.00 'hpo4-2' -23.2067  4.5  2.0
'th(hpo4)2(aq)' 2   1.00 'th+4'   2.00 'hpo4-2' -22.6936  3.0  0.0
'th(hpo4)3-2' 2   1.00 'th+4'   3.00 'hpo4-2' -31.1891  4.0 -2.0
'th(oh)2+2' 2  -2.00 'h+'   1.00 'th+4'   7.1071  4.5  2.0
'th(oh)4(aq)' 2  -4.00 'h+'   1.00 'th+4'  15.9000  3.0  0.0
'th(so4)2(aq)' 2   1.00 'th+4'   2.00 'so4-2'  -9.6167  3.0  0.0
'th(so4)3-2' 2   1.00 'th+4'   3.00 'so4-2' -10.4010  4.0 -2.0
'th(so4)4-4' 2   1.00 'th+4'   4.00 'so4-2'  -8.3999  4.0 -4.0
'th2(oh)2(6+)' 2  -2.00 'h+'   2.00 'th+4'   6.4624  6.0  6.0
'th4(oh)8(8+)' 2  -8.00 'h+'   4.00 'th+4'  21.7581  6.0  8.0
'th6(oh)15(9+)' 2 -15.00 'h+'   6.00 'th+4'  37.7046  6.0  9.0
'thcl+3' 2   1.00 'cl-'   1.00 'th+4'  -0.9533  5.0  3.0
'thcl2+2' 2   1.00 'th+4'   2.00 'cl-'  -0.6755  4.5  2.0
'thcl3+' 2   1.00 'th+4'   3.00 'cl-'  -1.4972  4.0  1.0
'thcl4(aq)' 2   1.00 'th+4'   4.00 'cl-'  -1.0728  3.0  0.0
'thf+3' 2   1.00 'f-'   1.00 'th+4'  -7.8722  5.0  3.0
'thf2+2' 2   1.00 'th+4'   2.00 'f-' -14.0881  4.5  2.0
'thf3+' 2   1.00 'th+4'   3.00 'f-' -18.7353  4.0  1.0
'thf4(aq)' 2   1.00 'th+4'   4.00 'f-' -22.1511  3.0  0.0
'thh2po4+3' 3   1.00 'h+'   1.00 'hpo4-2'   1.00 'th+4' -11.7058  5.0  3.0
'thh3po4+4' 3   1.00 'hpo4-2'   1.00 'th+4'   2.00 'h+' -11.1194  5.5  4.0
'thoh+3' 2  -1.00 'h+'   1.00 'th+4'   3.8874  5.0  3.0
'threonine(aq)' 4  -1.00 'h+'  -1.00 'no3-'   1.00 'o2(g)'   2.00 'glycine(aq)'  22.5246  3.0  0.0
'thso4+2' 2   1.00 'so4-2'   1.00 'th+4'  -5.3140  4.5  2.0
'tl+3' 3   0.50 'o2(g)'   1.00 'tl+'   2.00 'h+'   1.7242  5.0  3.0
'toluene(aq)' 2  -0.75 'o2(g)'   3.50 'benzene(aq)'  46.7743  3.0  0.0
'tryptophan(aq)' 4  -3.50 'h+'  -3.50 'no3-'   3.75 'o2(g)'   5.50 'glycine(aq)'  20.2297  3.0  0.0
'tyrosine(aq)' 4  -3.50 'h+'  -3.50 'no3-'   4.25 'o2(g)'   4.50 'glycine(aq)'  -5.8965  3.0  0.0
'u(co3)4-4' 2   1.00 'u+4'   4.00 'co3-2' -32.8272  4.0 -4.0
'u(co3)5(6-)' 3  -5.00 'h+'   1.00 'u+4'   5.00 'hco3-'  17.7171  4.0 -6.0
'u(no3)2+2' 2   1.00 'u+4'   2.00 'no3-'  -2.2617  4.5  2.0
'u(oh)5-' 3  -1.00 'h+'   1.00 'uo2+2'   2.00 'e-'   4.6500  4.0 -1.0
'u(oh)4(aq)' 2   1.00 'uo2+2'   2.00 'e-'   0.0200  3.0  0.0
'u(scn)2+2' 6  -8.50 'o2(g)'   1.00 'uo2+2'   2.00 'hco3-'   2.00 'no3-'   2.00 'so4-2'   8.00 'h+' 399.8491  4.5  2.0
'u(so4)2(aq)' 2   1.00 'u+4'   2.00 'so4-2' -10.3507  3.0  0.0
'ubr+3' 2   1.00 'br-'   1.00 'u+4'  -1.4250  5.0  3.0
'ucl+3' 2   1.00 'cl-'   1.00 'u+4'  -1.7082  5.0  3.0
'uf+3' 2   1.00 'f-'   1.00 'u+4'  -9.2413  5.0  3.0
'uf2+2' 2   1.00 'u+4'   2.00 'f-' -16.1403  4.5  2.0
'uf3+' 2   1.00 'u+4'   3.00 'f-' -21.4818  4.0  1.0
'uf4(aq)' 2   1.00 'u+4'   4.00 'f-' -25.3412  3.0  0.0
'uf5-' 2   1.00 'u+4'   5.00 'f-' -26.8110  4.0 -1.0
'uf6-2' 2   1.00 'u+4'   6.00 'f-' -28.8414  4.0 -2.0
'ui+3' 2   1.00 'i-'   1.00 'u+4'  -1.2152  5.0  3.0
'uno3+3' 2   1.00 'no3-'   1.00 'u+4'  -1.4514  5.0  3.0
'uo2(co3)2-2' 2   1.00 'uo2+2'   2.00 'co3-2' -17.1300  4.0 -2.0
'uo2(co3)3(5-)' 3  -3.00 'h+'   1.00 'uo2+'   3.00 'hco3-'  23.5966  4.0 -5.0
'uo2(co3)3-4' 2   1.00 'uo2+2'   3.00 'co3-2' -20.6400  4.0 -4.0
'uo2(h2po4)2(aq)' 3   1.00 'uo2+2'   2.00 'po4-3'   4.00 'h+' -46.6163  3.0  0.0
'uo2(h2po4)h3po4+' 3   1.00 'uo2+2'   2.00 'po4-3'   5.00 'h+' -47.4362  4.0  1.0
'uo2(io3)2(aq)' 2   1.00 'uo2+2'   2.00 'io3-'  -2.9964  3.0  0.0
'uo2(n3)2(aq)' 2   1.00 'uo2+2'   2.00 'n3-'  -4.3297  3.0  0.0
'uo2(n3)3-' 2   1.00 'uo2+2'   3.00 'n3-'  -5.7383  4.0 -1.0
'uo2(n3)4-2' 2   1.00 'uo2+2'   4.00 'n3-'  -4.9131  4.0 -2.0
'uo2(oh)+' 2  -1.00 'h+'   1.00 'uo2+2'   5.8700  3.0  1.0
'uo2(oh)2(aq)' 2  -2.00 'h+'   1.00 'uo2+2'  10.3221  3.0  0.0
'uo2(oh)3-' 2  -3.00 'h+'   1.00 'uo2+2'  19.2222  4.0 -1.0
'uo2(oh)4-2' 2  -4.00 'h+'   1.00 'uo2+2'  33.0294  4.0 -2.0
'uo2(scn)2(aq)' 6  -8.00 'o2(g)'   1.00 'uo2+2'   2.00 'hco3-'   2.00 'no3-'   2.00 'so4-2'   6.00 'h+' 370.3942  3.0  0.0
'uo2(scn)3-' 6 -12.00 'o2(g)'   1.00 'uo2+2'   3.00 'hco3-'   3.00 'no3-'   3.00 'so4-2'   9.00 'h+' 555.3508  4.0 -1.0
'uo2(so3)2-2' 2   1.00 'uo2+2'   2.00 'so3-2'  -7.9092  4.0 -2.0
'uo2(so4)2-2' 2   1.00 'uo2+2'   2.00 'so4-2'  -3.9796  4.0 -2.0
'uo2br+' 2   1.00 'br-'   1.00 'uo2+2'  -0.1731  4.0  1.0
'uo2bro3+' 3   1.00 'br-'   1.00 'uo2+2'   1.50 'o2(g)'  20.9412  4.0  1.0
'uo2cl+' 2   1.00 'cl-'   1.00 'uo2+2'  -0.1567  4.0  1.0
'uo2cl2(aq)' 2   1.00 'uo2+2'   2.00 'cl-'   1.1257  3.0  0.0
'uo2clo3+' 3   1.00 'cl-'   1.00 'uo2+2'   1.50 'o2(g)'  21.1170  4.0  1.0
'uo2co3(aq)' 2   1.00 'co3-2'   1.00 'uo2+2' -10.0900  3.0  0.0
'uo2f+' 2   1.00 'f-'   1.00 'uo2+2'  -5.0497  4.0  1.0
'uo2f2(aq)' 2   1.00 'uo2+2'   2.00 'f-'  -8.5394  3.0  0.0
'uo2f3-' 2   1.00 'uo2+2'   3.00 'f-' -10.7800  4.0 -1.0
'uo2f4-2' 2   1.00 'uo2+2'   4.00 'f-' -11.5403  4.0 -2.0
'uo2h2po4+' 3   1.00 'po4-3'   1.00 'uo2+2'   2.00 'h+' -23.9926  4.0  1.0
'uo2h3po4+2' 3   1.00 'po4-3'   1.00 'uo2+2'   3.00 'h+' -23.6405  4.5  2.0
'uo2hpo4(aq)' 2   1.00 'hpo4-2'   1.00 'uo2+2'  -8.9080  3.0  0.0
'uo2io3+' 2   1.00 'io3-'   1.00 'uo2+2'  -1.7018  4.0  1.0
'uo2n3+' 2   1.00 'n3-'   1.00 'uo2+2'  -2.5795  4.0  1.0
'uo2no3+' 2   1.00 'no3-'   1.00 'uo2+2'  -0.2801  4.0  1.0
'uo2oh+' 2  -1.00 'h+'   1.00 'uo2+2'   5.8700  4.0  1.0
'uo2po4-' 2   1.00 'po4-3'   1.00 'uo2+2' -14.8528  4.0 -1.0
'uo2s2o3(aq)' 4  -1.00 'o2(g)'   1.00 'uo2+2'   2.00 'h+'   2.00 'so3-2'  35.1687  3.0  0.0
'uo2scn+' 6  -4.00 'o2(g)'   1.00 'hco3-'   1.00 'no3-'   1.00 'so4-2'   1.00 'uo2+2'   3.00 'h+' 184.4180  4.0  1.0
'uo2so3(aq)' 2   1.00 'so3-2'   1.00 'uo2+2'  -6.7528  3.0  0.0
'uo2so4(aq)' 2   1.00 'so4-2'   1.00 'uo2+2'  -3.0632  3.0  0.0
'uoh+3' 2  -1.00 'h+'   1.00 'u+4'   0.5381  5.0  3.0
'uscn+3' 6  -4.50 'o2(g)'   1.00 'hco3-'   1.00 'no3-'   1.00 'so4-2'   1.00 'uo2+2'   5.00 'h+' 215.3411  5.0  3.0
'uso4+2' 2   1.00 'so4-2'   1.00 'u+4'  -6.5016  4.5  2.0
'v(oh)2+' 2  -2.00 'h+'   1.00 'v+3'   5.9193  4.0  1.0
'v2(oh)2+4' 2  -2.00 'h+'   2.00 'v+3'   3.8000  5.5  4.0
'valine(aq)' 4  -1.50 'h+'  -1.50 'no3-'   0.75 'o2(g)'   2.50 'glycine(aq)'  70.7238  3.0  0.0
'vo(oh)3(aq)' 2  -1.00 'h+'   1.00 'vo2+'   3.3000  3.0  0.0
'vo2(hpo4)2-3' 2   1.00 'vo2+'   2.00 'hpo4-2'  -8.6000  4.0 -3.0
'vo2(oh)2-' 2  -2.00 'h+'   1.00 'vo2+'   7.3000  4.0 -1.0
'vo2f(aq)' 2   1.00 'f-'   1.00 'vo2+'  -3.3500  3.0  0.0
'vo2f2-' 2   1.00 'vo2+'   2.00 'f-'  -5.8100  4.0 -1.0
